participantId,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
426.0,4516.091849615503,6871.879042281076,9470.375319631858,12072.143336502077,14669.105324343238,17353.67058984095,20016.679327349328,22698.91833004881,25284.458587217392,27904.07983165373,30592.997361136902,33107.42923737107,35683.51436243216,38326.59457376508,40460.90077633189
427.0,3831.857230878217,6662.824015945772,9700.607044098037,12728.29025669674,15858.700519703278,19007.399423448485,22097.67828768437,25275.43199084716,28369.815150649672,31403.982020897583,34413.782347731794,37325.57459928542,40191.92127849412,43312.26041092414,45890.130696926855
428.0,3074.662328003968,5899.945160798026,8723.329371880405,11555.8189877904,14386.469544396055,17267.223494368216,20097.07085025464,22926.23620187379,25757.165722853813,28585.88082548316,31466.618202083875,34197.6950781963,36926.86294080584,39757.35209393621,42172.04846241309
429.0,6897.991087618883,13284.614810890656,19681.372254546488,26095.191346996897,32557.18654524236,38819.20030571267,45068.166040705495,51717.93056150439,58319.07829336743,64869.64096053365,71438.34939822934,77801.63519792426,84156.33748367976,90790.11780630068,96372.12657299168
430.0,1223.6749746011778,1565.4331839173317,2231.792665985461,2914.1510797607853,3616.029355147888,4238.546081187997,4823.470224638961,5409.320284790465,6134.466961458354,6842.875113507645,7610.34964987304,8373.343270675789,9030.090944185024,9951.061139645708,10614.03881178575
431.0,2280.8700080690214,3917.768763885359,5655.454125210324,7449.479085462164,9193.316905907895,10879.504961552811,12622.084229577771,14394.474872612114,16098.183571208434,17892.38161604488,19648.245315980268,21367.08268911105,23084.07317140155,24786.475161507824,26235.39459369493
432.0,2034.031465228192,2475.444688240527,3379.3105518132365,4354.341416849708,5346.880843608306,6364.753076074441,7331.505783410831,8369.356754665558,9328.46986815495,10279.540554018608,11249.501696918063,12249.081366657654,13222.485352542402,14117.959497611875,14886.952945728306
433.0,5217.5550164516735,10709.942023061798,16177.351793846276,21683.45607978534,27182.58090598165,32751.984731905635,38261.11688223209,43739.290007347176,49228.89469888427,54733.86161221633,60299.81593263809,65611.13652182525,70917.04412030098,76402.10004191154,81135.79923282428
434.0,3779.139054680795,7252.096372439189,11292.358073877327,15494.90825190675,19476.58620663921,23629.7283063162,27793.69417370405,31858.43352024017,35964.00587337776,40022.214047313326,44267.996123672834,48241.24610338208,52242.99406592461,56242.82140011255,59713.26637784108
435.0,928.3006197769242,784.8323878466294,731.6706291282688,601.5460037390678,569.0203225274428,805.8321370561894,914.858153219828,999.1934475388612,1145.1055254149426,1321.7262193560143,1551.5983914652347,1753.319676951557,1941.9871849133208,2096.5250012867045,2152.845720420306
436.0,1190.1034779995307,1181.0206569332177,1483.8977006096914,1766.4177095709128,2077.960424106014,2393.779094490471,2699.574644590069,3070.203582904,3342.32927323629,3666.703098685136,4046.7392481886654,4321.608632940786,4671.158886244424,4966.348612846899,5115.760468555457
437.0,2319.7430274820063,3960.313416788794,5574.174193927194,7241.478755894934,8980.655257165276,10799.673105491876,12622.709488554245,14306.71384783273,16175.010623700986,18014.824050055096,19869.316972337125,21576.111734056463,23342.94688247361,25132.224655631897,26517.537679960955
438.0,4373.232507898536,6546.659050653032,8881.653020485988,11187.23528241591,13570.608358803964,16070.672433193238,18515.11906208556,21026.35386890469,23482.82879083464,25961.84954552298,28461.496153672328,30824.964753907643,33288.84746542125,35810.695520743626,37934.89521498378
439.0,1167.2852169881023,1386.2445608897344,2032.4790058194644,2721.868023022483,3408.7907608970327,4179.302859787168,4861.597807688237,5496.287701906532,6202.5778205964425,6943.537233319089,7701.844949157558,8404.746868657543,9105.481997657767,9816.70633831428,10332.675220526127
440.0,2849.6843545064576,5262.851245522072,7822.70490357337,10417.083766130678,12994.114442322678,15501.846333317591,18168.381832044204,20791.17066155329,23328.82923736429,25937.22461382584,28583.04991028561,31103.929805025466,33366.900041648,35997.23191516369,38248.48340469912
441.0,1238.270351605369,1059.6790372453347,892.5118084523364,724.7144646703875,718.9306139100082,777.3319333466512,765.0653289182856,793.1426142294116,980.2889241820584,971.501002368116,842.5668732184654,981.3829153502774,1087.6562380538144,1084.4410970678582,921.3922391548969
442.0,3429.1685637831465,6698.139994947876,10258.6632681345,14010.719983501944,17677.237385233537,21545.968650020808,25370.778936842027,29196.63804603282,32946.75897592889,36749.71577794856,40511.11567479684,44092.07677899067,47721.37673248623,51427.55990757025,54632.390873944576
443.0,926.9977765397488,863.3965116745168,991.0972387926006,1240.6115883348432,1392.5743869064786,1422.512979544446,1679.27148476837,1899.0653283528236,2098.153993044502,1920.577600292425,2016.854001178612,2263.27550727824,2562.648623664061,2864.532561788064,2804.9340874926456
444.0,6263.929612017264,12909.104989844536,19205.278240614603,25691.583073403308,32423.801648838627,39217.25196072003,45932.80588848057,52594.9304095536,59294.81293795048,65995.45124997712,72887.6628190448,79467.16404927804,86043.615261723,92837.08451333524,98711.7986456074
445.0,3722.191622827836,7140.107370600766,10576.31583412344,13724.520427666608,17266.324549506757,20703.61495272225,24123.564064137947,27725.44571382673,31235.11645405407,34684.02930606977,38158.52451132088,41611.33933840973,45087.279357863015,48469.66884591246,51372.52536090474
446.0,5925.399999035425,12151.445827470545,18409.779986200752,24601.81425127292,30694.71906723247,37194.83820017597,43455.090123957336,49591.38226277687,55983.573240712365,62476.54157568914,68953.66153714467,74924.38387944209,81065.66100339202,87409.3576389498,92776.9209337659
447.0,2703.540466994641,4685.5092472289225,6696.645081677838,8760.422386048209,10798.86165823971,12962.598272655016,14953.48115980699,16926.563502683628,18930.655459070716,20916.439161259237,22979.846551810973,24979.90821259139,26957.185964183496,29001.581260421644,30688.06230954297
448.0,3742.40693996206,5832.438034001453,8057.056616455377,10248.831827300482,12541.933403799696,14792.982058478385,16996.48975105891,19005.682405559168,20898.837297337104,23125.840411318444,25411.54698981227,27518.532536071987,29765.419427199067,32040.62287090269,34034.588848351814
449.0,3682.697725739727,5567.135221693756,7558.249155154078,9729.140574506562,11977.448079749603,14303.483275579025,16563.01159491367,18713.925660142417,20820.48662458401,23014.849487434894,25266.28824074594,27416.25313044029,29596.227609671365,31950.00168712616,33914.9609305883
450.0,2466.9882412723423,4059.0116851701378,5536.723939194438,7176.078671464571,8721.715395742043,10361.74109422939,12035.198557776184,13548.035320959389,15139.822869249794,16828.70392955571,18548.58608287415,20222.01160327633,21881.40876062489,23440.265611688435,24660.22350122008
451.0,2432.327823815454,5044.896647354037,7673.0225566989875,10318.25922929644,12957.738860538317,15634.6631199306,18280.692164244283,20910.949776376376,23481.197574990587,26083.169297652286,28758.2306930624,31294.599906500946,33831.6051993517,36467.7421077908,38694.14338344492
452.0,1606.1342578678295,1910.918263749009,2383.971367362044,2867.7687884955712,3447.60049090504,3984.313945658097,4556.307653511002,5101.470160176587,5621.578349123498,6250.597677372944,6899.298794181297,7482.749632684366,7893.487872696912,8180.814880136654,8460.747337561874
453.0,1402.717033380683,1772.5913389285097,2355.7510996624305,2827.9042931224503,3236.252920496195,3667.0812120624782,4111.193925736601,4640.72463025141,5176.63454038327,5656.40633684229,6087.390825653267,6496.417896805354,6922.507663811907,7359.83458387234,7808.745849995269
454.0,4398.91170387836,9232.479314955084,13987.700930918205,18726.475600390888,23657.980056379845,28674.544084125995,33563.36537278194,38403.996602690095,43220.24062756598,48112.64076216205,53103.08978399211,57709.61246568536,62189.24814383471,67036.99286069346,71250.73093471659
455.0,2873.9079010053,5234.437840365033,7556.434135282639,9874.299824928712,12051.953580594003,14476.131149205648,17093.408126799663,19671.76851155966,22179.152318500663,24681.976210688048,27090.40369699952,29434.41351912347,31730.38230137686,34169.92297024467,36294.22872282549
456.0,1813.2974397367,2138.724258078962,2629.470121392997,3137.6225330391853,3785.8577960334887,4326.060543619544,4858.084474627936,5390.182868354018,5974.554967071736,6551.615507023515,7137.455207802097,7743.703678649577,8390.643437698373,8962.985763527002,9433.54859156177
457.0,2774.4664367155947,4789.761339616701,7345.443311050346,10088.168807436205,12835.871809534598,15643.76675880951,18399.417055374484,21144.225897391498,23891.983742175755,26650.138147621383,29455.45760284865,32080.229227682088,34736.47063718739,37457.01795114898,39739.78110792945
458.0,2716.960835761815,5026.962403211675,7419.577795800475,9683.35766431557,11877.039778868491,14417.237114038404,16813.6627051177,19145.605995935824,21565.489088164988,24048.1873040484,26483.028704476845,28804.912030938503,31130.051304153203,33455.91667351501,35387.92069605858
459.0,3869.34584011354,6805.9583350618095,10115.411657017565,13524.76482720074,16981.22868413585,20602.352284111304,24112.15983313973,27606.71413412079,31051.41291353628,34598.333861093444,38150.96371567399,41535.52576236259,44785.2424180595,48055.84737357696,50721.573158119696
460.0,2435.9807613052326,3457.989104269764,4620.68300412924,5714.740010466787,6896.290629174418,8136.353842480178,9263.87261436396,10460.594867193488,11530.076990390704,12577.219253366316,13709.39476359828,14805.168870830736,15959.92259912046,17125.38435353805,18086.073763709846
461.0,4854.459472236146,9910.765479208463,14900.83220199042,19760.32620095692,24781.11215955077,29924.203341682656,35003.588717739265,40059.36247747816,45076.37133953866,49921.87538951427,54972.14163596473,59786.97795520138,64682.78151637413,69744.93486922701,74097.96826723171
462.0,962.4653932519176,834.2203959446939,969.0257355693165,1153.8768784261997,1383.8538886666324,1687.173252954562,1910.6494560474173,2132.856464006306,2300.393525385636,2625.6881644466607,2753.770203057963,2977.7035072493227,3268.7060519509087,3345.785235545603,3482.20922141478
463.0,3742.9859771960055,5629.518390821299,7612.532367849039,9747.078443722714,11926.74364951477,14192.833118161076,16236.24986976979,18326.676483538555,20504.7339630436,22700.995502590937,24886.84307193891,26906.355453527507,28968.37808643894,31096.93411801011,32944.630633885456
464.0,3913.848333187339,5630.136839174269,7592.964022934961,9473.338247582466,11352.591021766146,13222.09971536188,15096.440780973391,17009.460395752863,18874.1919075023,20690.24796506653,22589.19701069247,24368.31939765254,26076.499280297736,27889.259564990836,29338.8511345732
465.0,2398.250683676658,4914.317772351238,7506.457650104492,10087.907154552318,12680.952014160306,15319.98632698518,17905.338284904614,20499.856924874264,23085.587837212785,25679.0164194071,28328.002046745645,30782.98582601061,33171.65488416236,35748.510025670315,37864.37397797403
466.0,2709.303506658913,5155.62460370082,7624.906971691717,10196.834848257464,12772.741303261191,15401.188292524195,17943.892635053697,20426.74727530772,22967.81226372129,25486.47104629877,28092.865641704542,30520.891370112968,32883.76765792089,35437.19054089742,37593.94599237488
467.0,2275.753567531157,3492.408474985574,4880.861768554348,6405.521236403057,7865.071002058032,9426.705928896276,10949.768316604514,12375.044776418865,13861.37050313345,15310.461938941604,16780.7381523728,17982.362424273942,19416.77295420167,20913.73078141001,22168.305001685243
468.0,2201.632038724867,3374.646242599759,4806.255083996164,6406.738615718211,7985.784994865711,9637.94555573958,11277.608391799347,12944.303633814134,14595.111125077365,16265.636062433536,17876.922190243182,19475.83256264037,21063.70829819268,22530.78005593448,23863.89018803133
469.0,4070.592466650189,7429.348220931238,10942.067114704636,14568.725416896132,18196.38481366367,21796.0577434386,25343.683977283177,28779.19412360163,32348.748588906303,35938.7625399876,39366.71575094292,42730.07500133348,46234.23905654239,49747.9009658872,52778.754622045926
470.0,2150.5330020574106,3973.945873214537,5882.270558013043,7801.352295996552,9699.039020157566,11644.348577212031,13570.600976448675,15479.37638601203,17393.076132295864,19314.318849393083,21255.95051961885,23100.01178857452,24940.842027024653,26846.25832419985,28470.87869083452
471.0,6675.373943152268,13224.578036580151,19744.37944685781,26305.866923541795,32853.70239092717,39493.509715602,46060.69258604448,52593.143146074784,59144.8830638541,65710.72120443637,72339.96127255486,78674.06780849416,85005.16991396376,91545.4940519092,97204.49043197828
472.0,2986.5963986429147,3719.415331880273,4370.098338363612,5033.403489830295,5800.998809510935,6723.85058660413,7497.44709330195,8259.240226366463,9034.720249300091,9787.040000846391,10591.987705552914,11381.424279339231,12090.768369076972,12800.754634002464,13368.254592016105
473.0,3705.795165367984,6864.541541390964,10337.076811664734,13759.758426112512,17157.618388969713,20593.992082550067,24028.13038371728,27393.72057100057,30719.983451991364,34153.42631752788,37554.44143395178,40888.643870009655,44250.36646828211,47568.41068181179,50351.19939919527
474.0,5876.561398183088,12405.50893100559,18908.195299440384,25445.74833985231,31971.520069043498,38588.49580134528,45129.26144151446,51635.69767388906,58159.14917361687,64699.345249941485,71308.94401306495,77621.14070432655,83930.21163202557,90445.36610527593,96079.03868243237
475.0,5785.422457169039,10985.12490268263,16389.467354623703,22149.764091888264,27883.88689293237,33693.44158645443,39408.04596611796,45051.02222179166,50772.703090944095,56606.47808712331,62444.67152650064,68055.43267819306,73622.09112700626,79387.49319813853,84384.08569689558
476.0,2660.138999875595,4773.259859874985,7161.74791709892,9546.295336455223,11675.618471973969,14078.366031150868,16338.244441403507,18526.977715569574,20867.936433068244,23031.139236227355,25477.12849915725,27631.9017530232,30014.13925653144,32415.491616810334,34557.644248860604
477.0,2251.539105889777,3366.480446630068,4747.654389112604,6265.943445395748,7789.726670340287,9331.792272949342,10787.782202710305,12281.81704663608,13842.768885575591,15356.43238847562,16889.030764929015,18388.18753908051,19835.381543594256,21187.33598258093,22385.84429117996
478.0,4196.349166043977,7477.950811674366,10841.10947716028,14048.176752135872,17302.09841176899,20750.004273754526,24179.70201553556,27589.910555340764,30933.39527968828,34380.060852654424,37782.43244283125,41057.227794946615,44330.52899750496,47783.09518959718,50623.08681830092
479.0,1274.8558899743755,1226.84856151694,1540.8751215043806,1621.0199295602786,1823.6293580350728,2056.877769423145,2417.16282542782,2765.834823531004,3072.4076094633438,3361.336869642903,3571.7413501534274,3689.5513731861406,3963.338710464272,4333.944992088041,4380.96435380538
480.0,3012.3231841822985,5361.904213881657,7758.685353333272,10193.52864091894,12664.185581027255,15103.141898724582,17397.06006081289,19813.673522732635,22241.55489516081,24698.013451263305,27114.945123649264,29472.24463515417,31796.468333116754,34222.76458853877,36252.33645010991
481.0,1861.21767279072,2455.9782357749345,3398.5024582641418,4412.404302935657,5359.097480410513,6254.687579895802,7292.3045798166995,8360.68344152999,9469.37886749192,10570.067810642284,11555.333948689828,12508.392851224047,13533.0077873881,14537.736580425177,15378.262395131707
482.0,2928.4358531856947,5337.2694519904135,7861.90422249848,10199.800047038554,12668.592724829092,15246.273219758648,17784.15976642539,19951.362563723436,22149.860564598526,24701.948306053364,27210.45003150264,29217.965628254064,31447.64888155724,33769.51396497532,35924.83987322236
483.0,5455.675386610675,10866.673688883891,16482.921710257328,22152.06348488045,27885.005406976317,33632.70199283994,39477.82072046053,45270.76855647883,51040.10635753858,56788.29610508048,62668.02850901951,68309.5431880731,73943.57411051616,79802.60078616186,84920.86852906906
484.0,1809.708919431905,2603.2102566825374,3619.0625583233145,4825.485923096992,6010.862955854087,7334.8873288248,8577.428991546136,9756.593973067704,10929.416208214236,12066.722847969975,13225.992746663009,14305.96051526566,15409.493981454048,16642.1035910922,17635.22711111451
485.0,2011.8243984071023,3314.677676526784,4616.939416625008,5801.483659342715,7219.538333964853,8668.832757595419,10174.754642304602,11550.912664658084,13071.95634037628,14605.956722964997,16136.528448128074,17515.936944141256,18873.34079401051,20385.858581429235,21674.531009813243
486.0,2333.4187022959086,3784.2163952992632,5274.044807438325,6779.7167079447845,8328.75539551744,9832.138917702923,11276.796221560337,12652.559159247,14197.283891135572,15582.25568618302,16862.720621582695,18122.164967958328,19446.72784769355,20708.7336866817,21848.60440155369
487.0,3587.331677151584,6562.4131211859285,9783.401164144298,13021.126449963716,16328.67811581636,19563.4315711953,22753.368177233784,25997.47830860448,29300.888642461927,32569.759695056677,35852.98277921825,39068.61651282072,42228.73550329839,45402.79978891026,48128.35198257928
488.0,1484.2372726387584,1437.6044690253416,1803.456387592589,2128.8101273343323,2562.986777812353,3082.2072506324403,3618.195604986815,4188.001573425773,4707.706308130198,5198.351538892427,5590.52228041727,5895.6627614149465,6275.386022956594,6790.835481451303,7074.290265953186
489.0,5057.330385235653,9778.69716196652,14607.437691987216,19566.77433293897,24489.37886246787,29503.6183033166,34482.741777169555,39346.66304323073,44410.00469455669,49534.56961670944,54715.071966086754,59652.39224191377,64531.04146274865,69522.54574858384,73893.89469508392
490.0,3008.174886792596,5574.123064852064,8079.842467644338,10664.16488555265,13049.130926537731,15412.382477374467,17930.638850817733,20348.074875654693,22765.1362882291,25209.52593275653,27651.117043555165,29814.091833761016,32232.93476579966,34638.51805084665,36596.00695513576
491.0,3428.3972245396258,6733.548159060815,10096.181909584517,13479.44683744954,16867.152920437547,20294.234783439795,23687.496651545705,27065.163184268036,30447.80132244557,33830.655376985465,37252.788648212176,40524.00902366312,43788.03445629841,47156.30429034248,50039.12596235912
492.0,3236.1337084490465,6144.004600418703,9393.224551043624,12536.989931305196,15803.86032998542,19103.71946685061,22419.53070364743,25767.232533382976,29025.448649010654,32199.8862711311,35518.002524841206,38711.932325612186,41801.79506115632,45087.95758600012,47712.70290472511
493.0,3153.392962667351,5910.694945414128,8876.376438185036,11943.00112775571,14976.188916953255,17992.559644378645,20969.624360601647,23948.430814929347,26948.719515993573,29910.09819875684,32897.532455266344,35746.9814521423,38541.695717925664,41531.21869662748,44000.05131093096
494.0,2964.3218537239486,5551.454516447503,8124.638044700334,10716.111249137695,13302.317621438802,15927.216880654549,18520.44513918519,21100.671082454515,23688.303773077405,26278.821197431887,28900.923310689675,31392.091994484665,33879.348253792894,36460.75634493756,38649.10493921477
495.0,1826.892602028212,2913.6205072592848,3964.659430945335,4991.560054713703,6218.547851463844,7732.805517071254,9135.300098852824,10335.969508838698,11656.13825146767,12772.34148529475,14184.413315495867,15553.88187124404,16899.82671450863,18269.04525325233,19445.215526401527
496.0,2673.3151176428787,5209.684977504335,7749.314407749465,10289.910908541497,12826.108764639805,15420.217985019766,17959.374742435182,20504.71698033938,23051.588801190195,25594.15640649053,28190.12850605848,30642.511717201,33088.159796419066,35635.469170993805,37805.49672844987
497.0,1123.6209606879534,370.3247130413264,1140.8760650575225,1948.173652241814,2834.3252277670767,3859.312512251916,4695.9414237342935,5436.60464827705,6269.591762895336,7140.510097283017,8080.801697950578,8982.846326706056,9941.309226379331,10938.687731222184,11738.122256988956
498.0,1808.2391331902284,2895.9856200221902,4118.178880646779,5409.857327842468,6810.546811128607,8234.838832068415,9654.217563098446,11054.719947950824,12366.853247478532,13714.577625706514,15099.843575743696,16438.075572808983,17785.42524610475,19185.74637014905,20348.343890301006
499.0,5610.905095546928,10885.590849052014,16430.874808294135,22131.247338529556,27803.61874615145,33526.703865697615,39170.55723695287,44795.82678242384,50493.86888721313,56212.61173866162,61978.3194734324,67439.18872344127,72834.15201561271,78489.99090170943,83429.81616383165
500.0,2845.340105969981,4812.47531014544,6623.945131442672,8589.331577908357,10941.290266569014,12926.31819155924,14776.384543736904,16921.45533792785,19120.123793521936,21440.51821517235,23726.7890468965,25951.02921565336,28216.894135586102,30481.17925406435,32437.481730262272
501.0,2379.666469776188,3150.617469133181,4192.699627204452,5229.534012707181,6216.159428993324,7115.7526013921415,8078.869120161197,8983.805361565112,10005.31159843172,11044.7409136859,12054.927775624968,13040.433490827816,14002.427759140415,14972.11012755246,15768.655373441212
502.0,2103.180368243205,2996.59593431674,4271.458632287529,5685.669187919106,7089.588541329321,8460.714432207424,9868.78243221622,11222.250467035226,12620.2559264269,13912.394960782394,15241.133471506291,16578.058980138292,17865.352944140704,19176.22716609676,20311.03759407995
503.0,1184.8617582165743,937.248374668656,1204.2460900479946,1530.4518897452274,1885.312316051461,2186.912197353089,2484.9497715297152,2723.779961200473,2915.244033035265,3187.2211224424045,3427.390056114414,3688.399452056096,3886.14273731576,4238.112771520915,4379.884164859742
504.0,1880.5519074244903,3777.80064392252,5586.061399662985,7426.017652766528,9306.053969919874,11173.9767397774,12973.10291002607,14743.189442179162,16654.60231394528,18577.67770698747,20528.62998376808,22294.57935487459,24079.993021824124,26082.671031549013,27597.93891170861
505.0,1649.156288494078,2951.53799492652,4557.051894941296,6216.365634675612,7646.5050770408125,9188.555857234314,10676.311842775172,12127.55590148152,13365.518176651343,14806.01586048338,16316.31175834451,17831.132165404393,19302.649813495696,20924.96550705528,22209.844754475063
506.0,5101.8796591567,10010.732340074836,15110.142494132731,20330.366411481213,25496.333563965807,30691.57808832095,35870.353834644084,40961.068050665584,46066.64502034396,51238.27186333522,56435.04988103198,61496.95295334467,66360.21076399807,71542.25217511525,75908.86598282741
507.0,1099.8686883017726,1696.6320270138651,2228.957148526651,2737.532035928906,3175.493778480146,3616.01963776884,4056.8455667227336,4535.519559029588,5105.445462271732,5563.48731927221,6002.923369472808,6593.599846568263,7121.086469267087,7762.338447516019,8134.717064913656
508.0,919.7985374380884,1641.2443082407528,2540.3258728787937,3451.514732503203,4333.215970783547,5208.381588703342,6045.931853783087,6865.302300839012,7662.084005676971,8573.393129018697,9602.686674166403,10492.44351610792,11313.87909979233,12169.763690588868,12764.09685174263
511.0,2089.253805558744,3889.477617645429,5634.339533430275,7471.434769781612,9303.565180540229,11088.04481938128,12859.34221624822,14684.168263218093,16537.945563823694,18327.049765903437,20119.55586388632,21809.14541222549,23536.558233188454,25395.753532429782,26927.3052484506
513.0,1715.2753271273996,3437.0810516718025,5261.512463566549,7069.820829695066,8820.750922041789,10700.5963623204,12664.703674560536,14625.410707968282,16502.229908053603,18430.52108738925,20370.623669694,22130.63965696833,23827.99305719274,25625.650962130745,27133.99400276808
515.0,2170.568682538149,3813.956156873628,5465.468939001452,7137.876671325152,8710.895829741183,10439.20155542886,12064.925167775722,13479.26253520408,15149.332766370482,16879.840757319744,18635.55497657713,20201.4878184786,21879.8940730225,23674.26508329463,25014.138456035034
516.0,1383.859055451796,2239.4283297224933,3594.350443817017,5084.148679798536,6617.900806549376,8131.522560724811,9483.97905240477,10909.32013831826,12296.116249867857,13712.558694618254,15073.595195986194,16416.259948029106,17670.07705382013,18701.693972312205,19457.77515282341
517.0,1602.0467459668328,3031.753494779098,4485.245515320574,5982.8333900543485,7508.872475048127,9081.657642672486,10644.89700713564,12242.160119427095,13812.151064297888,15409.478269830575,17001.174716086665,18507.784729241328,20075.88989137782,21595.606392447156,22885.959271058728
518.0,1744.5699740619034,3027.355016257108,4537.937324822269,6080.752562596377,7584.582327852345,9165.21825589881,10555.889343819552,12041.31505385933,13513.321740085328,15024.286313246608,16673.172043708568,18250.963931521022,19732.36751819339,21149.978235143077,22359.564434362943
519.0,538.7946442257826,504.6251123330028,970.5013464549196,1460.9962078228143,2028.8776612633712,2706.6265776257774,3065.987204943693,3607.007669853696,4238.943829909448,4819.81747324006,5299.18465064509,5535.118113202944,5804.856144685401,6315.006629334267,6785.472985241064
520.0,3961.4080271943535,8039.893775855784,12264.73238573739,16538.146524479384,20760.883041853605,24861.139626889217,29076.562150382902,33114.34056871408,37225.91062012416,41483.27686398485,45881.15193775933,49947.36703750366,53881.4796400553,57814.17562016602,61198.68260936574
521.0,1793.6449975583369,3015.2474992265807,4410.100702742899,5917.030988835566,7342.181619391138,8857.001290953713,10357.15388664487,11816.98906860547,13328.143195829693,14861.168281268614,16349.418078090968,17786.70102668965,19208.36522696561,20611.341056908597,21827.738730268156
522.0,1335.679124949949,2076.8207985566537,2802.6236145064117,3536.118595109905,4332.555508440444,5167.700151667349,6005.621332453273,6793.131581746647,7722.731245633525,8656.326753024663,9505.70781360857,10279.4076759213,11016.968519534505,11843.99759994549,12486.28999218179
524.0,4255.362875988559,8480.704771370009,12715.754595261707,17024.367411572086,21280.187593692037,25525.54477413878,29602.45955684746,33627.760526394195,37872.840460959815,42076.298035144886,46357.232114932405,50433.184155839175,54371.655457189794,58490.69011502706,62113.19248539906
525.0,1867.823630175193,3867.233618219244,5927.491994235788,8052.677202467449,10181.416339268408,12360.556948204972,14487.766314949917,16611.705093260418,18740.677118256444,20865.160051146784,23039.54997742504,25064.71862194283,27097.39915792913,29222.23412568763,30977.75040825165
527.0,1456.397188296771,2307.383164660718,3198.295869581991,4363.150547472102,5471.230441546308,6634.260173559812,7696.905916240625,8680.926574682988,9981.892878160204,11006.203898701902,12202.43004210711,13286.754041570635,14298.581779568169,15511.838049838823,16367.315184371586
528.0,2001.5949299277336,4068.33888633334,6122.7115374062205,8196.955942585655,10266.211953037562,12374.30137759068,14448.848368961591,16507.585927996864,18575.640387171545,20648.306235947977,22749.489958771737,24724.03870598924,26698.63680146713,28758.608712232774,30451.32074080879
529.0,4142.046823633685,8766.403046981699,13440.797845108047,18237.981867767547,23005.595455060284,27925.622154924546,32725.6686251387,37577.67281454118,42393.23836287932,47198.08989686066,52041.98670473088,56655.97944198628,61359.10780318103,66070.69203751284,70149.09414356145
530.0,1283.5560354534628,2185.5595043384837,3423.4565988329064,4674.01457670414,5877.67929287313,7137.407006627474,8328.00418527342,9607.164401008413,10831.871085363744,11853.677451405376,13140.442266927972,14355.127677861085,15483.519448364324,16719.175468367943,17622.94925966888
531.0,1751.2929900377212,3514.9564467719365,5276.986548104685,6982.609736278684,8693.0953127269,10371.27956086494,12136.571302446648,13804.845612551992,15506.496160053057,17259.407925928226,18846.26962274298,20376.903420425813,22003.57492359851,23633.756854760457,25044.258037193544
532.0,4098.164871522487,9082.873374157614,14232.912159242404,19327.975184658026,24146.615032586917,29328.382084708788,34402.55099155069,39480.4516713094,44493.2112212237,49565.32694927794,54614.54853918224,59409.477165493365,64255.66866348717,69140.06420950711,73249.67877686495
533.0,1193.5828685275758,2032.161709637532,3153.2058905314534,4349.09192066535,5566.618003213797,6712.363260336227,7816.335022601254,8940.358837066582,10185.840363176174,11322.68803264894,12423.464975835608,13440.726613096544,14461.864931163042,15459.1250642729,16377.192187639585
534.0,3900.943073009792,7822.698294324712,11775.892522459344,15717.705432787958,19604.65965965259,23566.70311762687,27423.89487899896,31192.1672798196,35184.860051052085,39090.55303189608,43186.96857815998,47116.07453704971,51004.48575265359,55056.78348095671,58504.54870106291
535.0,2920.0993714480664,6393.187061776062,10160.96486323889,14090.345906825776,18073.80859424727,22050.16845517217,25940.082402153526,29878.030313946783,33820.72902736043,37551.36522786695,41613.32738864745,45505.84123121367,49347.79617707986,53177.95364531559,56330.62495295019
536.0,1597.6906241184497,3203.810645482504,5001.770304298242,6864.020029895214,8666.674468606956,10509.660423792737,12321.067980630642,14158.030036749671,16030.304568390084,17918.296706084544,19815.666953262666,21579.15930257816,23355.435211817683,25230.57907161406,26628.12784569789
537.0,1135.8589729845569,1372.359201005852,1819.4051270805917,2306.753839364433,2674.185862135076,3017.9780497965053,3303.1949520380917,3758.679066465642,4078.883900043641,4433.167728979972,4847.562373678677,5276.701358325649,5694.398417019269,6154.923751028191,6362.261504214362
538.0,3012.543346617756,6422.978549474161,10051.33842833523,13807.691325015872,17592.249184389537,21453.301133122117,25096.024681985,28907.073976022435,32784.95471145412,36651.40477098892,40542.40074573572,44206.86696570816,47760.4757924888,51424.04825925168,54685.01212191464
540.0,1400.411576701923,1563.0335999468716,2021.2913373087283,2632.176462794949,3260.1858462293358,3831.8788626655687,4323.966468863171,4904.427534424823,5469.633352931364,5880.130518053057,6462.228084692228,7003.081582913165,7602.067217742543,8158.660519331301,8584.852203471923
542.0,3945.7105152120994,8067.828211878447,12175.907625600074,16362.125062164936,20420.9730252404,24293.52758146679,28303.37790610097,32088.05578580422,36186.24845536248,40215.358444172765,44326.29496653114,48242.313659234096,52018.702492416895,55990.193920492,59200.74127514286
543.0,1452.5815214841327,2089.848369149121,3180.667295453632,4176.597899237869,5370.106505620375,6584.756504054925,7688.9725609147745,8628.993673661136,9299.320069300977,10388.062619570142,11549.016748267475,12647.872793702498,13713.452784789411,14631.812968063248,15396.112695134878
544.0,3368.35589813092,7046.294402063759,10761.382487861156,14707.946090065863,18535.957354328,22370.972849957623,26168.5711706616,30130.890016324603,34006.279197271484,37886.22686982132,41856.17599143675,45561.52297949918,49336.67370964174,53245.30722279097,56524.333128755454
